attempt_id,test_id,total_time_seconds,score_correct,score_total,n_items,rapid_share,n_mc_items,median_mc_item_time,mc_revision_share,score,pace_seconds_per_item,label
83782ef8-57c2-4089-8e62-b4062b97ead7,math_grade4_practice_2023,114,17,18,18,0.0,18,4.0,0.1111111111111111,0.9444444444444444,6.333333333333333,clean
837fe47d-3733-4873-a270-00108441d767,math_geometry_practice_2023,86,16,23,23,0.30434782608695654,23,2.0,0.13043478260869565,0.6956521739130435,3.739130434782609,clean
8380c6fc-4f46-4309-b374-8da76fb9a247,reading_grade7_practice_2024,5756,19,36,36,0.3611111111111111,36,6.5,0.1111111111111111,0.5277777777777778,159.88888888888889,clean
83832a7d-344a-403f-8a77-1ec1a9b7eac5,math_grade3_practice_2023,548,14,17,17,0.0,17,20.0,0.17647058823529413,0.8235294117647058,32.23529411764706,clean
838f817e-2c7f-4c0a-aea8-8042ddc0ba2e,math_grade3_2014,836,34,40,40,0.1,35,11.0,0.08571428571428572,0.85,20.9,clean
838fd5d5-3296-4d86-9341-9581928925d9,math_grade3_practice_2023,172,17,17,17,0.0,17,7.0,0.0,1.0,10.117647058823529,clean
8394f476-c840-46fe-af88-7bc85fb9ca2d,math_grade3_practice_2023,92,17,17,17,0.0,17,4.0,0.058823529411764705,1.0,5.411764705882353,clean
839593c6-5b74-42ac-8c0e-5e12ae8dd025,reading_grade4_2015,496,37,40,40,0.0,40,9.0,0.05,0.925,12.4,clean
83a278cf-88b0-4994-975d-51f8f7785de5,math_grade5_practice_2023,171,18,24,24,0.0,24,5.0,0.0,0.75,7.125,clean
83a37019-c437-492f-a850-c0b5c9ce2cec,math_grade6_practice_2023,680,17,23,23,0.0,23,12.0,0.08695652173913043,0.7391304347826086,29.565217391304348,clean
83a66330-9579-4310-8d6d-aed5d5fbb8f2,reading_grade5_2015,135,40,40,40,0.775,39,2.0,0.02564102564102564,1.0,3.375,replay
83abca45-085b-42e5-bd19-36e7d773ca42,science_earth_sci_2015,2493,17,45,45,0.0,39,17.0,0.05128205128205128,0.37777777777777777,55.4,clean
83af7981-c393-4b57-babb-e2256caa3072,math_grade5_practice_2023,60,24,24,24,0.375,24,2.0,0.0,1.0,2.5,replay
83b3e1f0-dcc5-4d41-b4ee-a04140ecee2c,science_grade5_2015,178,36,36,36,0.1388888888888889,34,4.0,0.0,1.0,4.944444444444445,clean
83b480c2-54f7-418a-8aeb-c3f58e62520e,math_algebra1_2014,1552,29,50,50,0.16,43,17.0,0.023255813953488372,0.58,31.04,clean
83b58c17-d531-4b76-bad3-3c31252e1e2e,math_grade4_practice_2023,115,18,18,18,0.0,18,5.0,0.0,1.0,6.388888888888889,clean
83b71eab-03de-426c-8ec2-eb5db2f16d79,reading_grade6_2015,929,42,45,45,0.044444444444444446,42,5.0,0.30952380952380953,0.9333333333333333,20.644444444444446,clean
83c25785-6d57-4db1-a60f-a03f33957ba3,reading_endofcourse_practice_2024,2398,25,29,29,0.0,29,49.0,0.20689655172413793,0.8620689655172413,82.6896551724138,clean
83cd460a-ff21-4285-a51d-aaa856a0d4e4,science_biology_2015,2596,33,46,46,0.08695652173913043,40,15.0,0.025,0.717391304347826,56.43478260869565,clean
83d58ba0-efb2-4f20-a235-4745295f1ef5,reading_endofcourse_practice_2024,1756,20,29,29,0.0,29,25.0,0.10344827586206896,0.6896551724137931,60.55172413793103,clean
83d60902-18eb-4be0-8aa4-b315b777aece,science_earth_sci_2015,262,38,45,45,0.35555555555555557,39,3.0,0.1794871794871795,0.8444444444444444,5.822222222222222,clean
83e8eda0-a8ea-4bc2-a137-da8836f317d5,math_grade7_practice_2023,793,18,22,22,0.0,22,26.5,0.0,0.8181818181818182,36.04545454545455,clean
83edcabc-dd43-48e6-9aec-42b8cc1bfaf1,math_grade3_practice_2023,705,10,17,17,0.0,17,35.0,0.23529411764705882,0.5882352941176471,41.470588235294116,clean
83f871f3-87e0-44b5-9750-939fb48020ca,math_grade5_practice_2023,1394,13,24,24,0.041666666666666664,24,21.0,0.08333333333333333,0.5416666666666666,58.083333333333336,clean
8400b02a-5ba5-4b4a-bbbf-ac0cde46e634,math_grade6_2014,345843,20,50,50,0.0,43,23.0,0.046511627906976744,0.4,6916.86,clean
84027cbb-fc2b-4824-91f3-03bf872705bf,reading_grade5_practice_2024,451,17,38,38,0.5263157894736842,38,3.0,0.13157894736842105,0.4473684210526316,11.868421052631579,clean
8408cc6e-c455-4d3a-bda4-ea1a28fc1b87,math_grade3_2014,175,40,40,40,0.9,35,2.0,0.0,1.0,4.375,replay
840c1430-f963-4fd0-bec9-18d7cff8294f,reading_grade4_2015,86363,30,40,40,0.0,40,14.0,0.325,0.75,2159.075,clean
84135584-9d9a-466c-8ba6-6fbcbdd20172,reading_endofcourse_practice_2024,2057,20,29,29,0.0,29,41.0,0.10344827586206896,0.6896551724137931,70.93103448275862,clean
84180e34-b8a1-486f-a400-32ade8a8a257,math_grade3_practice_2023,51,17,17,17,0.0,17,2.0,0.0,1.0,3.0,replay
8424f34b-79de-4180-9b69-c34303da00f9,science_grade5_2015,1550,35,36,36,0.0,34,24.5,0.029411764705882353,0.9722222222222222,43.05555555555556,clean
842619e1-f6da-4a96-b889-76108dc7f0e1,science_grade5_2015,371,34,36,36,0.5277777777777778,34,2.0,0.058823529411764705,0.9444444444444444,10.305555555555555,clean
842c9980-5ce3-49ad-a3ff-efc1d1c9c172,math_grade5_practice_2023,602,17,24,24,0.08333333333333333,24,3.0,0.0,0.7083333333333334,25.083333333333332,clean
8434aca3-6edb-4870-9d06-00a9db535131,math_grade3_practice_2023,1565,13,17,17,0.0,17,66.0,0.058823529411764705,0.7647058823529411,92.05882352941177,clean
8436fdcf-248b-4a0d-84df-8d2cd31b9ae4,math_grade8_2014,4874,38,50,50,0.02,44,60.5,0.0,0.76,97.48,clean
843c3bf8-01e7-406f-b53a-97f1ef6bf627,science_grade5_2015,12207,15,36,36,0.0,34,54.0,0.058823529411764705,0.4166666666666667,339.0833333333333,clean
843e3df9-b156-4559-8975-bea9612afed0,math_grade7_practice_2023,108,16,22,22,0.0,22,3.0,0.045454545454545456,0.7272727272727273,4.909090909090909,clean
843f9d73-7f63-43ca-ac14-5c63c76c435f,math_grade6_2014,11363,30,50,50,0.0,43,56.0,0.13953488372093023,0.6,227.26,clean
84488eb4-c8ae-4662-a9e5-e8b923e9f3f4,reading_grade6_practice_2024,765,20,29,29,0.0,29,21.0,0.10344827586206896,0.6896551724137931,26.379310344827587,clean
844af7eb-cb6e-4cf8-ab34-9e796030a721,science_biology_2015,1639,33,46,46,0.0,40,22.0,0.3,0.717391304347826,35.630434782608695,clean
844ca31b-6069-4bfe-9309-4dedde902480,reading_grade7_practice_2024,463,29,36,36,0.08333333333333333,36,8.0,0.2222222222222222,0.8055555555555556,12.86111111111111,clean
844de545-db70-41ad-a217-600f13ab1c4f,science_earth_sci_2015,1741,25,45,45,0.0,39,21.0,0.02564102564102564,0.5555555555555556,38.68888888888889,clean
8452de3f-9795-4128-8bee-0e37744585f2,math_grade3_practice_2023,108,17,17,17,0.0,17,3.0,0.0,1.0,6.352941176470588,clean
8469562b-b51d-448f-b6a8-ce8b3a3b9977,math_grade6_practice_2023,67,23,23,23,0.08695652173913043,23,2.0,0.0,1.0,2.9130434782608696,clean
846ef9a3-20b5-42ad-a57d-2550b2cfd517,math_geometry_practice_2023,114,16,23,23,0.13043478260869565,23,4.0,0.043478260869565216,0.6956521739130435,4.956521739130435,clean
847c4e00-e8ce-4009-99bf-20d7af6c884a,reading_grade8_practice_2024,4752,38,39,39,0.23076923076923078,39,6.0,0.07692307692307693,0.9743589743589743,121.84615384615384,clean
847dd836-62c6-4274-b18f-047f94bdeff8,math_grade3_practice_2023,72,5,17,17,0.17647058823529413,17,2.0,0.0,0.29411764705882354,4.235294117647059,clean
847dfc0a-6e2d-405e-8a5e-0326ee9b9793,science_grade5_2015,285,9,36,36,0.5833333333333334,34,2.0,0.029411764705882353,0.25,7.916666666666667,clean
847fb1c2-dd88-4bd6-bfee-baffb26c7343,math_grade3_practice_2023,85,17,17,17,0.0,17,3.0,0.0,1.0,5.0,clean
848122ff-b5ac-4e27-9d5c-abd6ba28f581,reading_grade4_practice_2024,1149,31,42,42,0.0,42,18.5,0.16666666666666666,0.7380952380952381,27.357142857142858,clean
849142ad-fd28-46ca-ac77-359a857ac4dd,math_algebra1_practice_2023,3588,14,18,18,0.0,18,159.0,0.2222222222222222,0.7777777777777778,199.33333333333334,clean
84938854-635f-41d7-918e-8c937efada9d,math_grade4_practice_2023,86,18,18,18,0.0,18,4.0,0.0,1.0,4.777777777777778,clean
84941e54-093f-4fce-917a-6bb72376ee6c,math_grade4_practice_2023,2162,11,18,18,0.0,18,57.5,0.1111111111111111,0.6111111111111112,120.11111111111111,clean
84955ffa-be57-47ad-ba10-abbb48be201b,math_grade3_practice_2023,2016,16,17,17,0.0,17,91.0,0.0,0.9411764705882353,118.58823529411765,clean
84965146-6453-4353-ba53-700ac806c003,math_grade6_2014,92334,34,50,50,0.04,43,19.0,0.2558139534883721,0.68,1846.68,clean
849c30e7-00bd-4182-b36f-04639dafdc91,reading_grade5_2015,436,38,40,40,0.6,39,3.0,0.05128205128205128,0.95,10.9,clean
84a8f00c-1140-45f9-b88d-6404a0108145,math_grade3_2014,492,30,40,40,0.3,35,5.0,0.02857142857142857,0.75,12.3,clean
84ac53ce-61e3-4e77-a089-a3a11e722a02,math_grade3_2014,328,40,40,40,0.35,35,4.0,0.0,1.0,8.2,clean
84af63a0-3259-43f4-a27c-65f6ccf7f065,science_earth_sci_2015,2082,29,45,45,0.0,39,27.0,0.23076923076923078,0.6444444444444445,46.266666666666666,clean
84b391d2-3f2c-4fbd-bd3a-1aba07fda5ad,math_grade5_practice_2023,448,22,24,24,0.0,24,6.5,0.125,0.9166666666666666,18.666666666666668,clean
84bc0f23-a85e-4a9d-a74f-d344b6c46c78,math_grade3_practice_2023,152,15,17,17,0.0,17,6.0,0.23529411764705882,0.8823529411764706,8.941176470588236,clean
84c045e7-283e-45ad-aec9-f40e1bcaf17a,reading_grade4_practice_2024,1018,35,42,42,0.0,42,16.5,0.14285714285714285,0.8333333333333334,24.238095238095237,clean
84c4b16b-b010-4f2e-966f-fa37fcc07333,reading_grade5_2015,8406,14,40,40,0.225,39,14.0,0.05128205128205128,0.35,210.15,clean
84cb7a83-e3b8-470c-8005-8ef74a81ee8f,math_geometry_practice_2023,1135,15,23,23,0.0,23,44.0,0.0,0.6521739130434783,49.34782608695652,clean
84ceff5c-6e17-4ddd-a29c-71c023215f44,reading_grade5_2015,37128,28,40,40,0.025,39,14.0,0.1794871794871795,0.7,928.2,clean
84dca06b-71f8-4a92-9f4d-2f12d5b9e2bc,math_grade3_practice_2023,78127,13,17,17,0.0,17,46.0,0.11764705882352941,0.7647058823529411,4595.705882352941,clean
84f3e80f-567d-4e8f-a9b6-9d14e62ffc16,math_geometry_practice_2023,134,19,23,23,0.08695652173913043,23,3.0,0.0,0.8260869565217391,5.826086956521739,clean
84fa2195-82bd-44d6-87e6-e5f239f2399a,science_biology_2015,1860,45,46,46,0.0,40,27.5,0.025,0.9782608695652174,40.43478260869565,clean
84fa993e-b6f5-4270-896a-daefc18ac5c2,science_grade5_2015,1462,35,36,36,0.0,34,27.0,0.0,0.9722222222222222,40.611111111111114,clean
84fded5e-4100-4bb6-aa93-dd7fea6b120c,reading_grade3_2015,1935,24,40,40,0.0,38,24.0,0.07894736842105263,0.6,48.375,clean
84fe5249-d9df-40bd-982d-6a4e8a342de7,math_grade4_practice_2023,668,13,18,18,0.0,18,19.0,0.05555555555555555,0.7222222222222222,37.111111111111114,clean
85024408-7fed-407b-802c-8cc0ade6e59e,math_grade5_2014,3805,38,50,50,0.0,43,39.0,0.023255813953488372,0.76,76.1,clean
8503a42c-883b-4174-a859-2c87f1c64b0b,science_biology_2015,81011,40,46,46,0.0,40,15.5,0.1,0.8695652173913043,1761.108695652174,clean
850a4414-fb24-4283-b3ff-ce8033fc6421,math_grade8_practice_2023,10073,12,28,28,0.0,28,110.0,0.07142857142857142,0.42857142857142855,359.75,clean
850c7ffd-6b3a-4483-96cd-2737b2868a8e,science_grade5_2015,279,34,36,36,0.0,34,5.5,0.08823529411764706,0.9444444444444444,7.75,clean
8518702a-885f-4106-b62a-4d3a6dc57506,math_grade4_practice_2023,70,17,18,18,0.0,18,3.0,0.0,0.9444444444444444,3.888888888888889,clean
85287dee-8c86-431f-88a0-b3c69caed8c5,reading_grade3_2015,790,27,40,40,0.025,38,10.5,0.05263157894736842,0.675,19.75,clean
852f3013-7cc8-441c-824d-cdde42a59b5c,science_grade5_2015,183,36,36,36,0.3611111111111111,34,3.0,0.0,1.0,5.083333333333333,clean
853d3cee-0404-4691-a98b-21ae22746353,science_biology_2015,1203,21,46,46,0.06521739130434782,40,13.5,0.15,0.45652173913043476,26.152173913043477,clean
854e52ee-6dad-42b8-a43c-86fc30de673f,reading_grade7_2015,3384,27,45,45,0.0,45,46.0,0.08888888888888889,0.6,75.2,clean
8559b45e-c5d8-4303-8ba6-00a3fc57f49e,reading_endofcourse_practice_2024,1054,14,29,29,0.0,29,25.0,0.13793103448275862,0.4827586206896552,36.3448275862069,clean
855e8b72-4f11-4ad6-8f1f-deebd75d716e,math_algebra1_practice_2023,147251,13,18,18,0.1111111111111111,18,40.0,0.05555555555555555,0.7222222222222222,8180.611111111111,clean
8560b843-ba66-427f-a031-f2ca26622591,science_grade5_2015,637,34,36,36,0.0,34,9.5,0.0,0.9444444444444444,17.694444444444443,clean
856b51e3-4195-45ab-a50d-f6202e2e3768,science_grade5_2015,2293,35,36,36,0.0,34,42.5,0.058823529411764705,0.9722222222222222,63.69444444444444,clean
85708948-ec6d-4e65-8364-53960a72882f,reading_grade5_2015,4027,23,40,40,0.0,39,33.0,0.07692307692307693,0.575,100.675,clean
85827fe8-fada-4987-bd6a-17c796f20133,math_grade3_practice_2023,69443,17,17,17,0.0,17,66.0,0.0,1.0,4084.8823529411766,clean
8584f8aa-6c3a-49ef-9829-95a05ee7041d,math_geometry_2015,6051,21,45,45,0.06666666666666667,37,83.0,0.08108108108108109,0.4666666666666667,134.46666666666667,clean
858838ab-f223-48d6-8c2b-d039580cb4d3,math_geometry_practice_2023,92,22,23,23,0.34782608695652173,23,2.0,0.13043478260869565,0.9565217391304348,4.0,clean
858bff9b-a2ab-4eff-8a43-32f37c2efd1a,science_earth_sci_2015,3948,12,45,45,0.044444444444444446,39,17.0,0.1282051282051282,0.26666666666666666,87.73333333333333,clean
858d7f03-b0d6-4ab1-908e-9b63e6080230,science_grade5_2015,1596,29,36,36,0.0,34,28.5,0.08823529411764706,0.8055555555555556,44.333333333333336,clean
858f0625-f2eb-45f9-bd71-4bbbcc05bd76,math_grade5_practice_2023,53,24,24,24,0.5,24,2.0,0.125,1.0,2.2083333333333335,replay
8592ecf3-b18b-4dca-9399-3bd29e829470,science_grade5_2015,1910,36,36,36,0.0,34,26.5,0.14705882352941177,1.0,53.05555555555556,clean
8593e9ac-1ddd-4941-ac36-20a96c91d079,reading_grade4_2015,754,20,40,40,0.0,40,12.0,0.225,0.5,18.85,clean
859843d5-586f-4ac2-8d0d-5fd7c7cc9ce8,math_algebra1_practice_2023,1280,17,18,18,0.0,18,61.0,0.2777777777777778,0.9444444444444444,71.11111111111111,clean
859d0110-eb2d-40b6-acec-578adb51f9f7,math_grade4_practice_2023,58,17,18,18,0.2777777777777778,18,2.0,0.0,0.9444444444444444,3.2222222222222223,clean
859fcf74-2c05-46a6-91f4-1198a294163c,reading_grade4_practice_2024,316,42,42,42,0.07142857142857142,42,4.5,0.047619047619047616,1.0,7.523809523809524,clean
85a145d9-66b5-49ce-8f5b-91391add7629,reading_grade5_2015,1118,37,40,40,0.0,39,21.0,0.38461538461538464,0.925,27.95,clean
85a6de05-fc09-452e-9090-b7a3f18d226f,reading_grade4_2015,1020,37,40,40,0.0,40,12.0,0.125,0.925,25.5,clean
85a8b1b3-7080-48be-a86a-d04b8b3e8de9,reading_grade7_practice_2024,1680,27,36,36,0.0,36,37.5,0.1388888888888889,0.75,46.666666666666664,clean
85d669ea-9178-4642-961d-4fedcf4ea3d0,math_grade3_practice_2023,56,17,17,17,0.0,17,2.0,0.0,1.0,3.2941176470588234,replay
85d8312a-63f7-400d-b555-cc2d3a1f3bde,math_grade6_practice_2023,172,23,23,23,0.0,23,4.0,0.0,1.0,7.478260869565218,clean
85d94bbf-e33b-4e2a-91f4-16761555fc63,math_grade6_practice_2023,73,23,23,23,0.17391304347826086,23,2.0,0.0,1.0,3.1739130434782608,clean
85e45a10-eba0-4185-bb16-aa8fa3f67d14,math_grade5_practice_2023,2414,20,24,24,0.0,24,51.0,0.0,0.8333333333333334,100.58333333333333,clean
85e4d85c-960e-45b1-8974-59787e5e6f99,math_grade4_2014,250,45,50,50,0.46,45,2.0,0.022222222222222223,0.9,5.0,replay
85e937d3-820b-4e65-a815-48798d82642f,reading_grade5_2015,2850,26,40,40,0.0,39,25.0,0.1282051282051282,0.65,71.25,clean
85ec5c90-a13e-4f7a-8cec-ed6bd3a9b2e5,math_grade3_practice_2023,106,17,17,17,0.0,17,4.0,0.0,1.0,6.235294117647059,clean
85ee1d05-2878-4303-917f-c64364930c49,reading_grade4_practice_2024,1706,42,42,42,0.023809523809523808,42,15.5,0.07142857142857142,1.0,40.61904761904762,clean
85f2f45e-5c29-4d41-a24a-458526f528f4,science_grade5_2015,744,36,36,36,0.08333333333333333,34,11.5,0.0,1.0,20.666666666666668,clean
85f3f97d-7e29-4e8e-b3f3-6fb55fdcf8b7,reading_grade5_practice_2024,493,36,38,38,0.15789473684210525,38,9.5,0.02631578947368421,0.9473684210526315,12.973684210526315,clean
85faf0c1-cbc3-4fe7-bbbd-2d01f3925b04,math_grade5_practice_2023,1760,16,24,24,0.08333333333333333,24,34.0,0.041666666666666664,0.6666666666666666,73.33333333333333,clean
86014db7-c7fa-4845-b1b0-b2d95462cb5c,math_grade3_practice_2023,571,8,17,17,0.0,17,19.0,0.0,0.47058823529411764,33.588235294117645,clean
86067141-2d4b-4256-8ff7-c9383c3ad53e,science_earth_sci_2015,2216,29,45,45,0.0,39,31.0,0.20512820512820512,0.6444444444444445,49.24444444444445,clean
861757da-5721-4716-b5bf-f27e5347b036,science_grade5_2015,855,29,36,36,0.08333333333333333,34,7.5,0.08823529411764706,0.8055555555555556,23.75,clean
862d7161-e88c-47e3-a4f2-d43337403a8c,math_grade6_2014,365,34,50,50,0.24,43,5.0,0.023255813953488372,0.68,7.3,clean
86373c56-9640-4b46-8cd3-94eb55de5e9b,math_grade3_practice_2023,163,17,17,17,0.0,17,4.0,0.0,1.0,9.588235294117647,clean
864be1c1-c141-4bfd-b6b9-4d9d5e74879a,reading_grade5_2015,1006,33,40,40,0.025,39,11.0,0.10256410256410256,0.825,25.15,clean
864ccb8e-c3bf-4529-9c4c-14327ad52c15,math_geometry_practice_2023,710,15,23,23,0.0,23,26.0,0.08695652173913043,0.6521739130434783,30.869565217391305,clean
864cf558-4992-45be-9cfd-80d494cf1c11,science_earth_sci_2015,1186,37,45,45,0.022222222222222223,39,8.0,0.2564102564102564,0.8222222222222222,26.355555555555554,clean
8650b8ed-6d96-43cb-a65e-56a18d6436a2,math_geometry_practice_2023,3783,10,23,23,0.0,23,39.0,0.043478260869565216,0.43478260869565216,164.47826086956522,clean
865527b0-2fe2-49f5-8fbd-544fd41cef4e,math_grade6_2014,1596,35,50,50,0.0,43,23.0,0.023255813953488372,0.7,31.92,clean
867029ed-b163-4dfe-9adc-2df56c68c37e,science_grade5_2015,345,35,36,36,0.0,34,5.0,0.0,0.9722222222222222,9.583333333333334,clean
86855f15-1a79-4927-8a66-acb44c0db61d,reading_grade6_practice_2024,466,20,29,29,0.0,29,11.0,0.06896551724137931,0.6896551724137931,16.06896551724138,clean
868fe1b2-1a1c-4f99-9372-d480d2aa8e85,reading_grade5_practice_2024,942,12,38,38,0.07894736842105263,38,21.5,0.39473684210526316,0.3157894736842105,24.789473684210527,clean
8695b92b-3629-48a1-bf06-576b90398ab4,reading_grade4_2015,205,40,40,40,0.075,40,4.0,0.05,1.0,5.125,replay
8698fa3e-5f8a-40c8-aa7f-44e11259a9ea,math_grade3_practice_2023,239,14,17,17,0.0,17,9.0,0.11764705882352941,0.8235294117647058,14.058823529411764,clean
869ba992-d7d2-4b02-af46-ce4043a2db94,math_grade7_2014,1618,38,50,50,0.0,46,25.5,0.0,0.76,32.36,clean
86a4ba08-3655-4884-97f3-e4289796e05b,math_grade3_practice_2023,69,17,17,17,0.058823529411764705,17,3.0,0.058823529411764705,1.0,4.0588235294117645,clean
86a50492-c20a-4a27-a178-cbe72cd036bb,math_grade4_practice_2023,2479,10,18,18,0.0,18,66.0,0.1111111111111111,0.5555555555555556,137.72222222222223,clean
86ad8dda-79e2-4fc1-bb8d-5370ec0bc03a,science_grade5_2015,1377,33,36,36,0.0,34,30.5,0.058823529411764705,0.9166666666666666,38.25,clean
86ae588e-98d4-4be7-ae67-0ad304d945e6,math_grade3_practice_2023,143,15,17,17,0.0,17,4.0,0.0,0.8823529411764706,8.411764705882353,clean
86b4499a-2e42-4091-8432-10146a7c3b6c,math_geometry_practice_2023,195,6,23,23,0.0,23,5.0,0.08695652173913043,0.2608695652173913,8.478260869565217,clean
86b6af08-621e-48eb-9711-681359bb0cdb,math_grade5_practice_2023,1145,24,24,24,0.0,24,34.5,0.0,1.0,47.708333333333336,clean
86bf3fca-1aa1-46fc-abf3-be7b3bba46e1,science_biology_2015,20139,41,46,46,0.021739130434782608,40,17.0,0.075,0.8913043478260869,437.80434782608694,clean
86c5fb48-6777-4c68-8947-a59674cfefec,math_grade5_2014,3046,38,50,50,0.0,43,37.0,0.06976744186046512,0.76,60.92,clean
86cbe730-7cea-4112-8d1b-1ad78f54f501,science_grade5_2015,2364,23,36,36,0.027777777777777776,34,31.0,0.029411764705882353,0.6388888888888888,65.66666666666667,clean
86d9f1e9-c42b-47d5-a0e3-8aef0f497f7c,reading_grade5_2015,3177,20,40,40,0.0,39,41.0,0.10256410256410256,0.5,79.425,clean
86e0fdfc-b745-432f-913f-1cbf11172036,math_grade5_practice_2023,2704,19,24,24,0.0,24,67.5,0.125,0.7916666666666666,112.66666666666667,clean
86e3c555-3b86-41a6-8d53-fb4df79f1ac7,science_grade5_2015,114,36,36,36,0.6388888888888888,34,2.0,0.0,1.0,3.1666666666666665,replay
86ed4fc7-c2ce-43d2-9f5d-09e93d46ba36,math_grade5_practice_2023,182,24,24,24,0.0,24,3.5,0.0,1.0,7.583333333333333,clean
86f046a1-80f2-4493-95be-a11cfce05920,reading_endofcourse_practice_2024,987,22,29,29,0.0,29,16.0,0.034482758620689655,0.7586206896551724,34.03448275862069,clean
86f37cde-5cea-4c7a-8b7c-88f34b6be946,math_grade3_practice_2023,45,1,17,17,0.0,17,1.0,0.0,0.058823529411764705,2.6470588235294117,rushed_guess
86f56558-8101-421a-85ab-ee28b2b5e201,math_algebra1_2014,1848,22,50,50,0.14,43,13.0,0.06976744186046512,0.44,36.96,clean
87064e87-a494-4771-8cb4-e07572c6ca30,math_grade8_practice_2023,186,9,28,28,0.2857142857142857,28,3.0,0.03571428571428571,0.32142857142857145,6.642857142857143,clean
87069700-5690-4f6a-8a66-18326ecf7a68,reading_grade4_practice_2024,1162,29,42,42,0.023809523809523808,42,14.5,0.11904761904761904,0.6904761904761905,27.666666666666668,clean
870fbea6-68a7-4f55-b310-733856be91c4,math_grade3_2014,1598,35,40,40,0.0,35,19.0,0.02857142857142857,0.875,39.95,clean
871e6ed0-140c-46f2-b899-8711fa979d46,math_grade3_practice_2023,73,16,17,17,0.0,17,3.0,0.0,0.9411764705882353,4.294117647058823,clean
8723b34b-50f0-4b93-a70d-62d7657cfecb,math_grade4_practice_2023,108,17,18,18,0.0,18,3.0,0.05555555555555555,0.9444444444444444,6.0,clean
872a6490-acf6-4266-a653-061da5438f57,math_grade4_practice_2023,677,15,18,18,0.0,18,28.0,0.05555555555555555,0.8333333333333334,37.611111111111114,clean
87321b9c-1462-4a6d-a5af-ec21cdb42215,math_grade5_practice_2023,1040,15,24,24,0.0,24,28.5,0.125,0.625,43.333333333333336,clean
8736adb9-5aa9-47c1-9d17-b93bbb0a7694,math_grade5_practice_2023,2235,11,24,24,0.0,24,24.0,0.125,0.4583333333333333,93.125,clean
873b5348-863c-408b-b6aa-827ae38ba950,math_grade3_2014,174,38,40,40,0.85,35,2.0,0.0,0.95,4.35,replay
873c6fdd-2875-40d4-8e71-99ea8d0486d0,math_algebra1_practice_2023,455,10,18,18,0.16666666666666666,18,11.5,0.2222222222222222,0.5555555555555556,25.27777777777778,clean
873d547d-38e2-451e-99de-49076c998d46,math_grade5_2014,1578,43,50,50,0.0,43,25.0,0.023255813953488372,0.86,31.56,clean
873d8bfb-df99-41a3-a9cb-74a8dcd6b8e0,math_grade6_practice_2023,59,21,23,23,0.5217391304347826,23,2.0,0.0,0.9130434782608695,2.5652173913043477,replay
874ce9ea-0ed1-4e28-aa80-0b03cc1c48ee,reading_grade5_2015,5694,14,40,40,0.025,39,99.0,0.05128205128205128,0.35,142.35,clean
874f197f-4a39-45a2-8a03-068f82bf8419,math_grade3_2014,493,5,40,40,0.15,35,2.0,0.0,0.125,12.325,clean
87501682-dc44-4ba8-9641-4af7f99a6ccd,math_grade5_2014,983,37,50,50,0.16,43,9.0,0.0,0.74,19.66,clean
87508af1-75e5-4a67-bba7-9be7c9dc16a2,science_grade5_2015,220,12,36,36,0.3055555555555556,34,3.0,0.11764705882352941,0.3333333333333333,6.111111111111111,clean
875348dc-aca6-424b-8e7f-7f393d77c322,science_earth_sci_2015,1767,26,45,45,0.0,39,17.0,0.3076923076923077,0.5777777777777777,39.266666666666666,clean
8759f832-2a7c-452e-ba33-499b6d1cbcc2,math_grade6_2014,265285,42,50,50,0.16,43,8.0,0.0,0.84,5305.7,clean
875fb2cc-87ad-4e8f-ba74-1be07c4c63dc,math_grade4_practice_2023,618,18,18,18,0.0,18,15.0,0.0,1.0,34.333333333333336,clean
876007de-f4ba-4aec-b392-4df75fdf597e,math_grade3_practice_2023,56,16,17,17,0.0,17,3.0,0.0,0.9411764705882353,3.2941176470588234,replay
87604f1d-5d20-4caa-a3ce-c641f315067c,math_algebra1_2015,412,11,44,44,0.7727272727272727,40,2.0,0.025,0.25,9.363636363636363,rushed_guess
876c71ee-26b9-44ba-8cd2-8b4703b28472,science_grade5_2015,1390,31,36,36,0.0,34,17.0,0.0,0.8611111111111112,38.611111111111114,clean
876eef29-5736-42b2-acef-7a3f545a728b,reading_grade5_2015,4118,27,40,40,0.0,39,72.0,0.05128205128205128,0.675,102.95,clean
87734f5b-de2b-4448-a686-43d2d4b41938,reading_grade5_practice_2024,457,10,38,38,0.34210526315789475,38,4.0,0.05263157894736842,0.2631578947368421,12.026315789473685,clean
877938bc-557a-4f4f-be1c-31709ce3b720,math_grade3_practice_2023,78,17,17,17,0.0,17,3.0,0.0,1.0,4.588235294117647,clean
877dd156-2ea6-4af6-8ecb-99841401f670,reading_grade6_2015,2662,31,45,45,0.022222222222222223,42,11.0,0.07142857142857142,0.6888888888888889,59.15555555555556,clean
878dfa84-8887-4c65-9689-b27c0436451b,science_grade5_2015,1463,36,36,36,0.0,34,33.5,0.058823529411764705,1.0,40.638888888888886,clean
878ed2bb-6ab8-4d3e-98c2-0b150b7fe36c,math_algebra1_2014,3824,37,50,50,0.14,43,26.0,0.046511627906976744,0.74,76.48,clean
879fbe47-6daf-4a35-b381-a268369bb2fd,math_geometry_2015,4315,39,45,45,0.08888888888888889,37,39.0,0.0,0.8666666666666667,95.88888888888889,clean
